ALIGNED_UNALIGNED_CHUNK_RATIO,ANT_REL,Adj-AbsDiffNorm,Adj-Ratio-MinMax,Adv-AbsDiffNorm,Adv-Ratio-MinMax,AlignedWordCnt_Normalized_0.600Th,AllTokens-AbsDiffNorm,AllTokens-Ratio-MinMax,DEP-NSUBJ-DOBJ-ROOT-MATCHED,DEP-NSUBJ-DOBJ-ROOT-UNMATCHED,DEP-NSUBJ-DOBJ-UNMATCHED,EQUI,GMM-weighted-score,HEAD_UNALIGN,INTERPRETABLE_CH_CW_SCORE_NORMALIZED_NO_PENALTY,LO-UNI-SYN-AVG-DEPINFO,LO-UNI-SYN-HYP-AVG-CLEAN,LO-UNI-SYN-HYP-AVG-CR-UALN-PEN-CLEAN,NMOD_UNALIGN,NOALI,Nouns-AbsDiffNorm,Nouns-Ratio-MinMax,OA-ADJ-MKAntSyn-AVG-TH0.500,OA-ADV-MKAntSyn-AVG-TH0.500,OA-NOUN-MKAntSyn-AVG-TH0.500,OA-NOUNVERB_Mult-MKAntSyn-AVG-TH0.500,OA-VERB-MKAntSyn-AVG-TH0.500,OAC2C_AWSP_FALSE-MIKOLOV-ANT_SYN-AVG-TH-0.450-0.600,OA_AWSP_FALSE-MIKOLOV_ANTSYN-AVG-TH0.450,OBJ_UNALIGN,OWA_UAP_AVGNORM_0.600_ppdbTh-0.400_UADFactor-0.400_SSIMWeight-0.000,Other-AbsDiffNorm,Other-Ratio-MinMax,PENALTY_SCORE,PPDBScore0.600_ppdbTh-0.400,RV-MIK-Pen-1.001.000.200.401.00,RV-MIKOLOV-Penalized-AVERAGE,RV_LOGISTIC_REGRESSION_SCORE_2,SENT2VEC_CDSSM_LR_SCORE,SENT2VEC_CDSSM_SCORE,SENT2VEC_DSSM_LR_SCORE,SENT2VEC_DSSM_SCORE,SKIP_THOUGHTS_LOGISTIC_REGRESSION_SCORE,UNALN_NOUN_CNT,UNALN_VERB_CNT,VectorCosineMethod-Wt0.950-simTh0.450,Verbs-AbsDiffNorm,Verbs-Ratio-MinMax,W_MTX_MIKOLOV_ANTSYN-TH0.500,Gold
0.400,0.000,1.000,0.000,0.000,0.000,0.286,0.125,0.778,0.000,0.000,0.000,0.000,0.344,0.500,0.171,0.250,0.250,0.175,0.500,0.714,0.091,0.833,0.000,0.000,0.462,0.000,0.000,0.178,0.317,0.000,0.175,0.333,0.500,0.625,0.250,0.573,0.551,0.541,0.480,0.405,0.424,0.351,0.515,4.000,1.000,0.364,1.000,0.000,0.360,3.000
1.000,0.000,0.000,0.000,0.000,0.000,0.571,0.067,0.875,0.000,0.000,0.000,0.000,0.711,1.000,0.300,0.533,0.533,0.434,0.333,0.500,0.077,0.857,0.000,0.000,0.615,0.000,0.000,0.381,0.533,0.000,0.434,0.000,0.000,0.667,0.533,0.710,0.710,0.459,0.567,0.676,0.542,0.643,0.626,3.000,1.000,0.532,0.000,1.000,0.535,3.000
0.250,0.000,0.000,0.000,0.000,0.000,0.250,0.200,0.667,0.000,0.000,0.000,0.000,0.089,1.000,0.120,0.300,0.200,0.136,0.667,0.800,0.111,0.800,0.000,0.000,0.416,0.000,0.000,0.222,0.374,0.500,0.136,1.000,0.000,0.833,0.200,0.733,0.733,0.527,0.514,0.398,0.393,0.500,0.549,6.000,0.000,0.527,0.000,0.000,0.929,2.600
0.167,0.000,1.000,0.000,0.000,0.000,0.250,0.273,0.571,0.000,0.800,0.000,0.000,0.037,1.000,0.057,0.000,0.000,0.000,1.000,0.857,0.250,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.136,1.000,0.000,0.000,0.000,0.800,0.111,0.409,0.485,0.274,0.416,0.216,0.322,0.301,0.480,6.000,2.000,0.234,0.000,1.000,0.141,0.400
0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.002,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.800,0.000,0.250,0.285,0.245,0.452,0.071,0.274,0.143,0.372,6.000,4.000,0.000,0.500,0.333,0.000,0.000
1.500,0.000,0.333,0.500,0.000,0.000,0.750,0.000,1.000,0.000,0.000,0.000,0.400,0.862,0.000,0.520,0.400,0.750,0.675,1.000,0.400,0.200,0.667,0.667,0.000,0.800,0.800,1.000,0.593,0.750,0.000,0.675,1.000,0.000,0.500,0.750,0.798,0.792,0.739,0.616,0.729,0.554,0.676,0.554,7.000,0.000,0.724,0.000,1.000,0.750,3.400
2.000,0.000,0.000,1.000,0.333,0.500,0.826,0.000,1.000,0.000,0.000,0.000,0.556,0.972,0.500,0.611,0.739,0.770,0.743,0.000,0.333,0.091,0.833,1.000,0.667,0.727,0.485,0.667,0.697,0.739,0.000,0.739,0.500,0.333,0.136,0.794,0.877,0.900,0.965,0.629,0.737,0.884,0.777,0.710,4.000,2.000,0.826,0.111,0.800,0.843,4.600
0.167,1.000,0.333,0.500,0.000,0.000,0.000,0.077,0.857,0.000,0.000,0.000,0.000,0.002,1.000,0.000,0.000,0.000,0.000,1.000,0.857,0.143,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.126,0.500,0.000,0.000,0.000,0.875,0.000,0.314,0.416,0.262,0.480,0.405,0.282,0.192,0.429,7.000,1.000,0.191,0.333,0.500,0.127,0.600
0.200,0.000,1.000,0.000,0.000,0.000,0.250,0.000,1.000,0.000,0.000,0.000,0.000,0.308,1.000,0.100,0.300,0.250,0.175,0.000,0.833,0.200,0.667,0.000,0.000,0.400,0.213,0.532,0.191,0.383,0.000,0.175,0.000,0.000,0.750,0.250,0.638,0.627,0.335,0.460,0.287,0.384,0.400,0.624,3.000,2.000,0.260,0.000,1.000,0.383,1.200
0.400,0.000,0.000,1.000,0.000,0.000,0.625,0.111,0.800,0.000,0.000,0.000,0.000,0.556,0.500,0.171,0.444,0.522,0.406,0.000,0.714,0.167,0.714,0.000,0.000,0.667,0.000,0.000,0.148,0.499,0.000,0.346,0.000,0.000,0.333,0.518,0.702,0.660,0.335,0.506,0.328,0.391,0.365,0.587,3.000,2.000,0.592,0.000,1.000,0.447,3.800
0.000,0.000,1.000,0.000,0.000,0.000,0.167,0.077,0.857,0.000,0.000,0.000,0.000,0.018,0.500,0.000,0.300,0.154,0.102,0.500,1.000,0.250,0.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.102,1.000,0.000,0.500,0.154,0.360,0.349,0.296,0.392,0.029,0.255,0.104,0.378,9.000,1.000,0.266,1.000,0.000,0.000,0.000
1.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,1.000,0.000,0.000,0.000,0.500,0.960,0.500,0.500,0.800,0.800,0.736,0.333,0.500,0.111,0.800,0.000,0.000,0.889,0.000,0.000,0.667,0.800,0.000,0.736,0.000,0.000,0.417,0.800,0.871,0.871,0.767,0.645,0.848,0.691,0.832,0.758,1.000,1.000,0.798,1.000,0.000,1.006,4.600
2.000,0.000,0.000,0.000,1.000,0.000,0.600,0.091,0.833,0.000,0.000,0.000,0.333,0.830,0.000,0.067,0.500,0.546,0.446,0.000,0.333,0.000,1.000,0.000,0.000,0.840,0.840,1.000,0.556,0.640,1.000,0.446,0.000,1.000,0.400,0.546,0.739,0.700,0.555,0.553,0.654,0.525,0.679,0.630,1.000,0.000,0.703,0.000,1.000,0.643,1.600
0.000,0.000,0.333,0.500,1.000,0.000,1.000,0.167,0.714,0.000,0.000,0.000,0.500,0.982,0.000,0.800,0.833,0.833,0.778,0.000,0.000,0.000,1.000,0.667,0.000,1.000,1.000,1.000,0.867,0.833,0.000,0.778,0.000,1.000,0.083,0.833,0.981,0.914,0.818,0.643,0.807,0.737,0.856,0.723,0.000,0.000,0.839,0.000,1.000,1.014,4.600
0.333,0.000,1.000,0.000,0.000,0.000,0.200,0.091,0.833,0.000,0.000,0.000,0.000,0.038,1.000,0.100,0.300,0.182,0.122,1.000,0.750,0.250,0.600,0.000,0.000,0.250,0.000,0.000,0.000,0.182,0.500,0.122,0.000,0.000,0.750,0.182,0.293,0.265,0.205,0.463,0.159,0.294,0.214,0.436,2.000,1.000,0.180,1.000,0.000,0.112,0.000
0.200,0.000,1.000,0.000,0.000,0.000,0.333,0.143,0.750,0.000,0.000,0.000,0.000,0.491,1.000,0.100,0.286,0.286,0.204,0.500,0.833,0.143,0.750,0.000,0.000,0.571,0.000,0.000,0.178,0.286,0.500,0.204,0.333,0.500,0.700,0.286,0.476,0.447,0.328,0.508,0.442,0.322,0.400,0.409,2.000,3.000,0.287,0.333,0.500,0.289,2.800
0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.928,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.200,0.667,0.500,0.000,0.800,0.800,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.551,0.566,0.534,0.642,0.856,0.707,0.777,0.596,0.000,0.000,1.000,0.000,1.000,0.583,5.000
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.333,0.500,0.000,0.000,0.000,0.500,0.663,0.000,0.500,0.667,0.667,0.578,0.000,0.500,0.250,0.600,0.000,0.000,0.750,0.500,0.667,0.571,0.667,0.500,0.578,1.000,0.000,0.500,0.667,0.725,0.725,0.584,0.579,0.700,0.564,0.701,0.603,2.000,1.000,0.688,0.333,0.500,0.707,3.200
0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.077,0.857,0.000,0.000,0.000,0.333,0.872,0.500,0.733,0.615,0.615,0.521,0.500,0.000,0.333,0.500,1.000,0.000,0.667,0.667,1.000,0.571,0.761,0.000,0.521,0.333,0.500,0.667,0.615,0.890,0.910,0.737,0.529,0.598,0.627,0.733,0.570,0.000,0.000,0.785,0.000,1.000,0.763,3.200
1.500,0.000,0.000,0.000,0.000,0.000,0.667,0.143,0.750,0.000,0.000,0.000,0.000,0.686,1.000,0.320,0.714,0.714,0.592,0.000,0.400,0.091,0.833,0.000,0.000,0.866,0.000,0.000,0.572,0.681,0.000,0.474,1.000,0.000,0.250,0.571,0.778,0.778,0.580,0.547,0.526,0.508,0.589,0.679,0.000,2.000,0.626,0.000,1.000,0.595,2.400
0.333,0.000,1.000,0.000,1.000,0.000,0.500,0.143,0.750,0.000,0.000,0.000,0.250,0.522,1.000,0.250,0.429,0.429,0.331,0.500,0.750,0.111,0.800,0.000,0.000,0.667,0.000,0.000,0.400,0.429,0.500,0.331,1.000,0.000,0.500,0.429,0.689,0.651,0.317,0.485,0.528,0.437,0.529,0.524,3.000,2.000,0.548,0.000,1.000,0.568,1.800
0.125,0.000,0.000,1.000,0.000,0.000,0.200,0.231,0.625,0.000,0.000,0.000,0.111,0.021,0.500,0.111,0.300,0.154,0.102,1.000,0.889,0.250,0.600,0.000,0.000,0.000,0.000,0.667,0.200,0.264,0.500,0.102,0.000,0.000,0.750,0.154,0.456,0.553,0.391,0.413,0.222,0.329,0.377,0.507,8.000,1.000,0.399,0.333,0.500,0.453,2.600
0.000,0.000,1.000,0.000,0.000,0.000,0.800,0.000,1.000,0.000,0.000,0.000,0.667,0.936,0.000,0.933,0.800,0.800,0.736,1.000,0.000,0.200,0.667,0.000,0.000,0.800,0.800,1.000,1.000,0.800,0.000,0.736,0.000,1.000,0.200,0.800,0.807,0.772,0.704,0.622,0.733,0.664,0.780,0.714,0.000,0.000,0.971,0.000,1.000,0.523,5.000
0.250,0.000,1.000,0.000,1.000,0.000,0.600,0.231,0.625,0.000,0.000,0.000,0.200,0.610,1.000,0.200,0.462,0.462,0.362,1.000,0.800,0.111,0.800,0.000,0.000,0.667,0.000,0.000,0.333,0.574,0.000,0.362,0.000,0.000,0.667,0.462,0.773,0.784,0.551,0.535,0.478,0.375,0.324,0.619,2.000,2.000,0.612,0.000,1.000,0.590,4.200
0.000,0.000,0.000,1.000,0.000,0.000,0.800,0.091,0.833,0.000,0.000,0.000,0.333,0.904,0.000,0.733,0.727,0.727,0.648,1.000,0.000,0.200,0.667,1.000,0.000,0.712,0.712,1.000,0.933,0.869,0.000,0.648,0.000,0.000,1.000,0.727,0.883,0.945,0.833,0.593,0.780,0.712,0.799,0.716,0.000,0.000,0.966,0.000,1.000,0.990,4.800
2.000,0.000,0.000,1.000,0.000,0.000,1.000,0.167,0.714,0.000,0.000,0.000,0.333,0.889,0.000,0.533,0.833,0.833,0.778,0.000,0.333,0.333,0.500,1.000,0.000,0.522,0.000,0.000,0.720,0.761,0.000,0.778,0.000,0.000,0.000,0.833,0.712,0.857,0.631,0.600,0.717,0.615,0.681,0.599,1.000,0.000,0.855,0.000,0.000,0.772,4.600
0.000,0.000,0.333,0.500,0.000,0.000,0.667,0.000,1.000,0.000,0.000,0.000,0.000,0.642,0.000,0.700,0.667,0.667,0.578,0.000,0.000,0.000,1.000,0.000,0.000,0.333,0.222,0.667,0.556,0.793,0.000,0.578,0.000,0.000,0.000,0.667,0.776,0.798,0.563,0.626,0.741,0.668,0.805,0.692,0.000,0.000,0.816,0.333,0.500,0.675,5.000
0.167,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.003,1.000,0.057,0.000,0.000,0.000,1.000,0.857,0.333,0.500,0.000,0.000,0.098,0.000,0.000,0.000,0.066,0.500,0.000,0.000,0.000,1.000,0.000,0.340,0.340,0.279,0.423,0.097,0.235,0.103,0.557,8.000,5.000,0.191,0.600,0.250,0.066,0.800
1.000,0.000,1.000,0.000,0.000,0.000,0.714,0.067,0.875,0.000,0.000,0.000,0.250,0.758,0.000,0.400,0.667,0.667,0.578,1.000,0.500,0.091,0.833,0.000,0.000,0.727,0.727,1.000,0.667,0.667,0.500,0.578,1.000,0.000,0.500,0.667,0.773,0.739,0.682,0.590,0.611,0.531,0.519,0.675,1.000,0.000,0.661,0.000,1.000,0.617,4.200
0.250,0.000,1.000,0.000,0.000,0.000,0.400,0.167,0.714,0.000,0.000,0.000,0.000,0.427,1.000,0.120,0.333,0.333,0.244,0.000,0.800,0.000,1.000,0.000,0.000,0.500,0.000,0.000,0.267,0.333,0.500,0.244,0.000,0.000,1.000,0.333,0.562,0.496,0.350,0.530,0.422,0.355,0.301,0.478,3.000,2.000,0.324,0.000,1.000,0.338,1.200
0.250,0.000,0.000,0.000,0.000,0.000,0.333,0.250,0.600,0.000,0.000,0.000,0.000,0.098,1.000,0.120,0.300,0.250,0.175,1.000,0.800,0.143,0.750,0.000,0.000,0.286,0.000,0.000,0.222,0.250,0.000,0.175,0.000,0.000,0.833,0.250,0.490,0.490,0.289,0.410,0.259,0.305,0.274,0.353,4.000,1.000,0.384,1.000,0.000,0.463,1.200
2.000,0.000,0.000,0.000,0.000,0.000,0.857,0.067,0.875,0.000,0.000,0.000,0.500,0.837,0.000,0.600,0.800,0.800,0.736,0.000,0.333,0.000,1.000,0.000,0.000,1.000,0.500,0.500,0.733,0.800,0.500,0.736,1.000,0.000,0.214,0.800,0.881,0.881,0.831,0.664,0.749,0.620,0.755,0.743,0.000,2.000,0.795,0.000,1.000,0.938,4.400
0.000,0.000,1.000,0.000,0.000,0.000,0.800,0.000,1.000,0.000,0.000,0.000,0.500,0.955,0.000,0.800,0.800,0.800,0.736,0.000,0.000,0.333,0.500,0.000,0.000,0.667,0.000,0.000,0.833,0.800,0.000,0.736,0.000,1.000,0.500,0.800,0.547,0.525,0.452,0.589,0.770,0.451,0.595,0.553,0.000,0.000,0.804,0.000,0.000,0.323,2.800
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.667,0.000,0.000,0.000,0.000,0.001,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.228,0.228,0.380,0.532,0.068,0.355,0.183,0.581,4.000,1.000,0.000,1.000,0.000,0.000,0.200
3.000,0.000,0.000,1.000,0.000,0.000,1.000,0.167,0.714,1.000,0.000,0.000,0.750,0.902,0.000,0.750,0.800,0.833,0.778,1.000,0.250,0.143,0.750,1.000,0.000,0.857,0.857,1.000,0.857,0.833,0.000,0.778,1.000,0.000,0.167,0.833,0.895,0.913,0.774,0.640,0.804,0.763,0.842,0.735,1.000,0.000,0.904,0.000,1.000,0.845,3.400
0.600,0.000,1.000,0.000,0.000,0.000,0.600,0.231,0.625,0.000,0.000,0.000,0.250,0.584,0.500,0.325,0.462,0.462,0.362,0.000,0.625,0.000,1.000,0.000,0.000,0.667,0.333,0.500,0.485,0.462,0.500,0.362,1.000,0.000,0.500,0.462,0.696,0.675,0.376,0.579,0.544,0.337,0.427,0.561,2.000,2.000,0.470,0.000,1.000,0.474,3.800
0.000,0.000,0.000,0.000,0.000,0.000,0.600,0.091,0.833,0.000,0.000,0.000,0.500,0.689,0.000,0.800,0.546,0.546,0.446,1.000,0.000,0.143,0.750,0.000,0.000,0.571,0.571,1.000,0.333,0.546,0.000,0.446,0.000,1.000,0.500,0.546,0.673,0.673,0.360,0.483,0.354,0.390,0.365,0.546,0.000,0.000,0.543,0.000,1.000,0.548,0.600
0.500,0.000,1.000,0.000,0.000,0.000,0.333,0.143,0.750,0.000,0.000,0.000,0.167,0.274,0.500,0.267,0.286,0.286,0.204,1.000,0.667,0.111,0.800,0.000,0.000,0.305,0.305,1.000,0.250,0.568,0.500,0.204,0.000,1.000,0.500,0.286,0.805,0.810,0.475,0.481,0.598,0.559,0.659,0.494,7.000,0.000,0.665,0.000,1.000,0.653,3.800
1.000,0.000,0.333,0.500,0.000,0.000,0.400,0.091,0.833,0.000,0.000,0.000,0.000,0.592,0.500,0.200,0.364,0.364,0.271,0.000,0.500,0.250,0.600,0.000,0.000,0.500,0.000,0.000,0.500,0.364,0.000,0.271,0.000,0.000,0.250,0.364,0.582,0.606,0.428,0.518,0.384,0.343,0.308,0.408,2.000,0.000,0.363,0.000,0.000,0.282,0.400
0.750,0.000,0.000,1.000,0.000,0.000,0.571,0.067,0.875,0.000,0.000,0.000,0.286,0.772,1.000,0.371,0.533,0.533,0.434,0.000,0.571,0.111,0.800,1.000,0.000,0.667,0.000,0.000,0.600,0.533,0.500,0.434,1.000,0.000,0.375,0.533,0.722,0.755,0.514,0.538,0.498,0.419,0.439,0.669,1.000,3.000,0.538,0.333,0.500,0.535,4.600
0.200,0.000,1.000,0.000,1.000,0.000,0.143,0.000,1.000,0.000,0.000,0.000,0.000,0.086,1.000,0.067,0.300,0.143,0.094,1.000,0.833,0.200,0.667,0.000,0.000,0.304,0.000,0.000,0.000,0.217,0.000,0.094,1.000,0.000,1.167,0.143,0.534,0.490,0.285,0.449,0.071,0.260,0.171,0.440,5.000,0.000,0.144,0.000,0.000,0.217,1.400
0.250,0.000,1.000,0.000,1.000,0.000,0.333,0.077,0.857,0.000,0.000,0.000,0.000,0.354,0.500,0.120,0.308,0.308,0.223,1.000,0.800,0.000,1.000,0.000,0.000,0.400,0.000,0.000,0.229,0.426,0.000,0.223,0.000,0.000,1.250,0.308,0.658,0.681,0.553,0.578,0.572,0.408,0.409,0.591,5.000,1.000,0.492,1.000,0.000,0.427,4.200
0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.077,0.857,0.000,0.000,0.000,0.500,0.799,0.000,0.800,0.615,0.615,0.521,0.000,0.000,0.143,0.750,0.000,0.000,0.571,0.571,1.000,0.963,0.615,0.000,0.521,0.000,1.000,0.000,0.615,0.783,0.723,0.566,0.604,0.680,0.668,0.763,0.721,0.000,0.000,0.626,0.000,1.000,0.463,4.600
0.667,0.000,0.000,0.000,0.000,0.000,0.600,0.091,0.833,0.000,0.000,0.000,0.000,0.634,1.000,0.240,0.546,0.546,0.446,0.000,0.600,0.000,1.000,0.000,0.000,0.750,0.000,0.000,0.419,0.546,0.000,0.446,1.000,0.000,0.625,0.546,0.742,0.742,0.500,0.547,0.474,0.450,0.566,0.576,1.000,2.000,0.545,0.000,1.000,0.548,2.200
1.500,0.000,0.000,1.000,0.000,0.000,0.833,0.143,0.750,0.000,0.000,0.000,0.400,0.903,0.000,0.520,0.400,0.714,0.633,0.500,0.400,0.200,0.667,1.000,0.000,0.759,0.759,1.000,0.917,0.828,0.000,0.633,0.000,0.000,0.300,0.714,0.790,0.790,0.717,0.566,0.649,0.665,0.707,0.669,2.000,0.000,0.720,0.000,1.000,0.681,4.600
0.200,0.000,0.000,0.000,0.000,0.000,0.400,0.091,0.833,0.000,0.000,0.000,0.000,0.424,1.000,0.100,0.200,0.364,0.271,0.750,0.833,0.111,0.800,0.000,0.000,0.444,0.000,0.000,0.333,0.364,0.000,0.271,0.000,0.000,0.550,0.364,0.582,0.582,0.369,0.532,0.476,0.482,0.543,0.483,3.000,2.000,0.366,0.000,1.000,0.365,2.600
4.000,0.000,0.000,0.000,0.000,0.000,1.000,0.091,0.833,0.000,0.000,0.000,0.800,0.960,0.000,0.800,0.909,0.909,0.876,0.333,0.200,0.111,0.800,0.000,0.000,0.889,0.889,1.000,0.889,0.909,0.000,0.876,0.000,0.000,0.111,0.909,0.950,0.950,0.642,0.619,0.807,0.665,0.852,0.724,1.000,0.000,0.905,0.000,1.000,0.913,3.000
0.333,0.000,0.000,0.000,0.000,0.000,0.600,0.000,1.000,0.000,0.000,0.000,0.000,0.810,0.500,0.100,0.400,0.400,0.304,0.000,0.750,0.000,1.000,0.000,0.000,0.671,0.000,0.000,0.286,0.537,0.000,0.469,0.000,0.000,0.500,0.559,0.681,0.681,0.424,0.573,0.588,0.555,0.657,0.604,3.000,1.000,0.571,0.000,1.000,0.537,3.600
0.000,0.000,0.000,1.000,0.000,1.000,0.625,0.000,1.000,0.000,0.000,0.000,0.333,0.995,1.000,0.733,0.625,0.625,0.531,0.000,0.000,0.000,1.000,0.852,1.000,0.959,0.000,0.000,0.642,0.831,0.000,0.531,0.000,1.000,0.500,0.625,0.906,0.925,0.653,0.570,0.732,0.555,0.703,0.679,0.000,0.000,0.759,0.000,0.000,0.831,2.200
3.000,0.000,1.000,0.000,0.000,0.000,0.667,0.077,0.857,0.000,0.000,0.000,0.250,0.818,0.000,0.500,0.400,0.615,0.521,0.500,0.250,0.111,0.800,0.000,0.000,0.667,0.667,1.000,0.617,0.731,0.000,0.521,0.000,0.000,0.300,0.615,0.848,0.832,0.732,0.606,0.776,0.802,0.779,0.679,1.000,0.000,0.765,0.000,1.000,0.733,4.800
0.250,0.000,1.000,0.000,0.000,0.000,0.200,0.000,1.000,0.000,0.000,0.000,0.000,0.217,1.000,0.120,0.300,0.340,0.231,0.500,0.800,0.000,1.000,0.000,0.000,0.333,0.216,0.649,0.216,0.429,0.000,0.136,1.000,0.000,0.750,0.200,0.668,0.688,0.310,0.362,0.227,0.296,0.327,0.488,2.000,2.000,0.554,0.000,1.000,0.330,0.800
0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.077,0.857,0.000,1.000,0.000,0.000,0.001,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.111,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.833,0.000,0.155,0.154,0.278,0.385,-0.062,0.243,-0.042,0.406,9.000,2.000,0.000,0.000,1.000,0.000,0.000
0.000,0.000,0.333,0.500,1.000,0.000,0.000,0.091,0.833,0.000,0.000,0.000,0.000,0.002,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.500,0.000,0.000,0.000,1.000,0.000,0.309,0.584,0.257,0.413,0.180,0.260,0.126,0.392,6.000,1.000,0.419,1.000,0.000,0.581,1.400
0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.091,0.833,1.000,0.000,0.000,0.750,0.960,0.000,0.900,0.800,0.909,0.876,0.000,0.000,0.111,0.800,0.000,0.000,0.889,0.889,1.000,0.917,0.909,0.000,0.876,0.000,0.000,0.000,0.909,0.941,0.941,0.760,0.637,0.775,0.704,0.857,0.736,0.000,0.000,0.908,0.000,1.000,1.007,4.400
2.000,0.000,0.000,1.000,0.000,1.000,0.667,0.077,0.857,0.000,0.000,0.000,0.500,0.863,0.000,0.600,0.615,0.615,0.521,0.000,0.333,0.143,0.750,1.000,1.000,0.286,0.286,1.000,0.733,0.615,0.000,0.521,0.000,0.000,0.250,0.615,0.708,0.808,0.446,0.521,0.354,0.463,0.536,0.594,4.000,0.000,0.616,0.000,1.000,0.617,1.400
0.667,0.000,0.000,1.000,0.000,0.000,0.600,0.091,0.833,0.000,0.000,0.000,0.200,0.811,1.000,0.320,0.546,0.546,0.446,1.000,0.600,0.000,1.000,1.000,0.000,0.667,0.000,0.000,0.286,0.546,0.000,0.446,0.000,0.000,0.667,0.546,0.622,0.725,0.462,0.569,0.620,0.486,0.548,0.596,1.000,2.000,0.621,0.333,0.500,0.758,3.600
0.200,0.000,1.000,0.000,0.000,0.000,0.250,0.273,0.571,0.000,0.000,0.000,0.000,0.047,1.000,0.100,0.300,0.182,0.122,0.000,0.833,0.429,0.400,0.000,0.000,0.000,0.000,0.667,0.191,0.182,0.000,0.122,0.000,0.000,0.500,0.182,0.217,0.201,0.293,0.391,0.106,0.271,0.094,0.514,6.000,1.000,0.194,0.333,0.500,0.000,0.400
0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,1.000,0.000,0.000,0.000,0.667,0.970,0.000,0.800,0.667,0.667,0.578,0.500,0.000,0.000,1.000,0.000,0.000,0.993,0.993,1.000,0.747,0.829,0.000,0.578,0.000,1.000,0.375,0.667,0.753,0.753,0.632,0.613,0.811,0.706,0.726,0.779,0.000,0.000,0.838,0.000,1.000,0.822,3.200
1.000,0.000,0.000,0.000,0.000,0.000,0.714,0.067,0.875,0.000,1.000,0.000,0.375,0.828,0.000,0.450,0.050,0.533,0.434,0.000,0.500,0.091,0.833,0.000,0.000,0.484,0.242,0.500,0.633,0.488,1.000,0.578,0.000,0.000,0.333,0.667,0.763,0.763,0.528,0.507,0.610,0.368,0.484,0.613,4.000,0.000,0.801,0.000,1.000,0.489,2.800
0.500,0.000,0.000,0.000,0.000,0.000,0.400,0.000,1.000,0.000,0.000,0.000,0.167,0.597,1.000,0.233,0.400,0.400,0.304,0.500,0.667,0.000,1.000,0.000,0.000,0.550,0.000,0.000,0.413,0.530,0.000,0.304,0.000,1.000,0.833,0.400,0.734,0.734,0.525,0.508,0.461,0.474,0.538,0.599,2.000,2.000,0.736,0.000,1.000,0.530,1.200
0.333,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.600,0.000,0.000,0.000,0.000,0.571,0.500,0.100,0.375,0.375,0.281,0.000,0.750,0.143,0.750,0.000,0.000,0.504,0.000,0.000,0.000,0.441,0.500,0.281,0.000,0.000,0.500,0.375,0.730,0.706,0.424,0.532,0.573,0.481,0.474,0.545,3.000,1.000,0.492,1.000,0.000,0.455,4.200
2.000,0.000,0.000,0.000,0.000,0.000,0.778,0.053,0.900,0.000,0.000,0.000,0.333,0.906,0.500,0.567,0.737,0.737,0.659,0.400,0.333,0.000,1.000,0.000,0.000,0.750,0.000,0.000,0.444,0.737,0.000,0.659,0.000,0.000,0.225,0.737,0.847,0.847,0.599,0.612,0.748,0.773,0.797,0.684,0.000,2.000,0.738,0.333,0.500,0.864,4.200
0.200,0.000,1.000,0.000,1.000,0.000,0.400,0.000,1.000,0.000,0.000,0.000,0.000,0.160,1.000,0.100,0.400,0.400,0.304,0.500,0.833,0.000,1.000,0.000,0.000,0.000,0.000,0.667,0.000,0.400,0.000,0.304,0.000,0.000,1.000,0.400,0.415,0.556,0.330,0.544,0.398,0.497,0.545,0.567,4.000,1.000,0.489,0.333,0.500,0.400,2.400
